"2013-12-18",
"2014-01-30",
"2014-02-26",
"2014-03-26",
"2014-04-23",
"2014-05-28",
"2014-06-25",
"2014-07-29",
"2014-08-27",
"2014-09-24",
"2014-10-29",
"2014-11-25",
"2014-12-23",
"2015-01-29",
"2015-02-25",
"2015-03-25",
"2015-04-28",
"2015-05-27",
"2015-06-24",
"2015-07-29",
"2015-08-26",
"2015-09-23",
"2015-10-28",
"2015-11-24",
"2015-12-29",
"2016-01-27",
"2016-02-24",
"2016-03-29",
"2016-04-26",
"2016-05-25",
"2016-06-21",
"2016-07-26",
"2016-08-24",
"2016-09-27",
"2016-10-26",
"2016-11-22",
"2016-12-28",
"2017-01-25",
"2017-02-22",
"2017-03-28",
"2017-04-26",
"2017-05-24",
"2017-06-27",
"2017-07-26",
"2017-08-28",
"2017-09-27",
"2017-10-25",
"2017-11-27",
"2017-12-27",
"2018-01-24",
"2018-02-21",
"2018-03-27",
"2018-04-25",
"2018-05-23",
"2018-06-27",
"2018-07-25",
"2018-08-28",
"2018-09-25",
"2018-10-24",
"2018-11-27",
"2018-12-26",
"2019-01-28",
"2019-02-25",
"2019-03-27",
"2019-04-24",
"2019-05-28",
"2019-06-26",
"2019-07-24",
"2019-08-28",
"2019-09-25",
"2019-10-23",
"2019-11-26",
"2019-12-24",
"2020-01-27",
"2020-02-26",
"2020-03-25",
"2020-04-27",
"2020-05-27",
"2020-06-24",
"2020-07-27",
"2020-08-26",
"2020-09-23",
"2020-10-28",
"2020-11-23",
"2020-12-28",
"2021-01-26",
"2021-02-24",
"2021-03-24",
"2021-04-26",
"2021-05-26",
"2021-06-23",
"2021-07-27",
"2021-08-25",
"2021-09-27",
"2021-10-27",
"2021-11-22",
"2021-12-28",
"2022-01-25",
"2022-02-23",
"2022-03-28",
"2022-04-27",
"2022-05-25",
"2022-06-27",
"2022-07-26",
"2022-08-24",
"2022-09-27",
"2022-10-26",
"2022-11-21",
"2022-12-28",
"2023-01-25",
"2023-02-22",
"2023-03-28",
"2023-04-26",
"2023-05-24",
"2023-06-27",
"2023-07-25",
"2023-08-28",
"2023-09-27",
"2023-10-25",
"2023-11-27",
"2023-12-27",
"2024-01-24",
"2024-02-26",
"2024-03-26",
"2024-04-24",
"2024-05-28",
"2024-06-26",
"2024-07-24",
"2024-08-28",
"2024-09-25",
"2024-10-28",
"2024-11-26",
"2024-12-24",
"2025-01-27",
"2025-02-25",
"2025-03-26",
"2025-04-23",
"2025-05-28",
"2025-06-25",
"2025-07-28",
