"2014-01-30",
"2014-02-28",
"2014-03-27",
"2014-04-30",
"2014-05-29",
"2014-06-25",
"2014-07-30",
"2014-08-28",
"2014-09-26",
"2014-10-30",
"2014-11-25",
"2014-12-23",
"2015-01-30",
"2015-02-27",
"2015-03-27",
"2015-04-29",
"2015-05-29",
"2015-06-24",
"2015-07-30",
"2015-08-27",
"2015-09-25",
"2015-10-29",
"2015-11-24",
"2015-12-22",
"2016-01-29",
"2016-02-26",
"2016-03-25",
"2016-04-28",
"2016-05-27",
"2016-06-28",
"2016-07-29",
"2016-08-26",
"2016-09-29",
"2016-10-28",
"2016-11-29",
"2016-12-22",
"2017-01-27",
"2017-02-28",
"2017-03-30",
"2017-04-28",
"2017-05-26",
"2017-06-29",
"2017-07-28",
"2017-08-30",
"2017-09-28",
"2017-10-27",
"2017-11-29",
"2017-12-21",
"2018-01-26",
"2018-02-28",
"2018-03-28",
"2018-04-27",
"2018-05-30",
"2018-06-28",
"2018-07-27",
"2018-07-31",
"2018-08-29",
"2018-09-27",
"2018-10-26",
"2018-11-28",
"2018-12-21", 
"2019-02-28",
"2019-03-28",
"2019-04-26",
"2019-05-30",
"2019-06-27",
"2019-07-26",
"2019-08-29",
"2019-09-26",
"2019-10-30",
"2019-11-27", 
"2019-12-20",
"2020-01-30",
"2020-02-27",
"2020-03-26",
"2020-04-29",
"2020-05-28",
"2020-06-25",
"2020-07-30",
"2020-08-27", 
"2020-09-16",
"2020-09-30",
"2020-10-29",
"2020-11-03",
"2020-11-25",
"2020-12-22",
"2021-01-28",
"2021-02-25",
"2021-03-25",
"2021-04-29",
"2021-05-27",
"2021-06-24",
"2021-07-29", 
"2021-08-06",
"2021-08-20",
"2021-08-26",
"2021-09-24", 
"2021-09-30",
"2021-10-28", 
"2021-10-29",
"2021-11-24",
"2021-12-22",
"2022-01-27",
"2022-02-24",
"2022-03-30",
"2022-04-28", 
"2022-05-26",
"2022-06-29", 
"2022-07-28",
"2022-08-25",
"2022-09-29",
"2022-10-06", 
"2022-10-27",
"2022-11-30",
"2022-12-22",
"2023-01-26",
"2023-02-23",
"2023-03-30", 
"2023-04-27",
"2023-05-25",
"2023-06-29",
"2023-07-27",
"2023-08-30",
"2023-09-28",
"2023-10-26",
"2023-11-17", 
"2023-11-29",
"2023-12-21",
"2024-01-25",
"2024-02-28",
"2024-03-28",
"2024-04-25",
"2024-05-30",
"2024-06-27",
"2024-07-25",
"2024-08-29",
"2024-09-26",
"2024-10-02",
"2024-10-30",
"2024-11-27",
"2024-12-19",
"2025-01-30",
"2025-02-27",
"2025-03-27",
"2025-04-30",
"2025-05-29",
"2025-06-26",
"2025-07-30",
"2025-08-28",
"2025-09-25",
"2025-10-30",
"2025-11-26",
"2025-12-19",
